year,term,score
2004,world,0.5612460647574481
2004,citizens,0.4144562681044703
2004,social,0.3902534571746526
2004,friends,0.3687137198283768
2004,years,0.3486595835440195
2004,new,0.3215863544985352
2004,social,0.4852204338323331
2004,every,0.48136751784333826
2004,efforts,0.47870710366532704
2004,justice,0.4265518960589103
2004,world,0.3489117828704103
2004,years,0.5848043273070886
2004,commitment,0.5848043273070886
2004,apartheid,0.5621457084473803
2004,every,0.7117156399189415
2004,past,0.35428008599645183
2004,rights,0.33346705136611493
2004,good,0.32950613784695254
2004,life,0.28572692394565985
2004,world,0.2579380240833895
2004,conflict,0.5925091374790924
2004,war,0.5741810638094512
2004,still,0.5650212632869925
2004,indeed,0.6473445909465704
2004,lives,0.6214882519354279
2004,peace,0.4412452076549541
2004,south africa,0.4704711642927457
2004,peace,0.4647557792872982
2004,country,0.46176260792741597
2004,africa,0.4389036605998908
2004,south,0.39597704456214605
2004,investment,0.5322217014988432
2004,pleasure,0.5038330794757375
2004,new,0.41897248510523283
2004,today,0.41587595607211325
2004,country,0.3382329587215334
2004,investment,1.0
2004,education,0.7649023299850376
2004,thank,0.6441462765424173
2004,others,0.6139552947453188
2004,help,0.5590343331064945
2004,time,0.5572607203655804
2004,support,0.6270138105343076
2004,amongst,0.398347289989512
2004,resources,0.390873350905131
2004,education,0.38500975720045616
2004,communities,0.3836126019435479
2004,peaceful,0.46368299599818974
2004,business,0.46368299599818974
2004,communities,0.45857639116885157
2004,land,0.4511679468197718
2004,society,0.39515988620970804
2004,respect,0.5628689662342456
2004,international,0.5182385135008264
2004,nation,0.4878625558194573
2004,world,0.42023504923334504
2004,africa,0.6414731919184136
2004,struggle,0.45881856985113817
2004,united,0.4391348392103308
2004,president,0.43030019405233305
2004,work,0.5910326964356535
2004,united,0.5761521436549432
2004,president,0.5645609436595969
2004,amongst,0.5176889596609361
2004,long,0.4851139038504713
2004,struggle,0.4467093836875741
2004,justice,0.4341438797819852
2004,freedom,0.32959438634395183
2004,commitment,0.7117917418317085
2004,distinguished,0.7023905724454043
2004,history,0.6684502964071138
2004,leaders,0.6052034028927978
2004,country,0.43232284505936003
2004,die,0.8309514313217465
2004,people,0.5563449638347961
2004,help,1.0
2004,future,0.8168979057944975
2004,help,0.41295345690055263
2004,free,0.40267512208037864
2004,partnership,0.4768424162724725
2004,celebrate,0.4587263506993476
2004,children,0.40772381872561353
2004,development,0.3645946392145954
2004,today,0.36335629335895414
2004,honour,0.3619332617952004
2004,making,0.5963355025544355
2004,system,0.5463471695332723
2004,justice,0.4936185904390439
2004,people,0.3197333668998313
2004,education,0.45703022745215227
2004,years,0.4030156292203742
2004,free,0.3991397398992113
2004,distinguished,0.39769269840654004
2004,justice,0.3965517179493716
2004,society,0.39239838743024485
2004,guests ladies,0.3413773181037561
2004,amongst,0.33844998611038885
2004,honourable,0.33474447042012867
2004,distinguished guests,0.3141495705575667
2004,guests,0.3006775042102633
