term,score
mandela,34.29684483071595
country,11.868678900844944
government,10.88944526608369
minister,9.726907499032567
african,8.837122272221308
conference,8.697295238879613
white,8.536341315997372
people,7.4438846384753505
south,5.484330290638745
parliament,4.918344927472759
congress,4.904519803544975
going,4.683593159010241
action,4.38696676122782
political,4.204149770758809
africans,4.06234143082842
time,4.009661878325233
areas,3.978225786217122
go,3.8913833283070804
national,3.7670498272059123
general,3.716784486620433
want,3.442707951247207
fact,3.428118996201361
question,3.3681341330309937
south africa,3.3185274167869463
africa,3.133558497192435
two,3.1259272247319423
make,3.043125518281376
south african,2.9106186768342504
point,2.865795351059202
right,2.782815573278858
today,2.4890155712654063
another,2.4608459199868538
force,2.4271391949109113
world,2.323882409476467
years,2.298963878720446
policy,2.1101270338607
experience,2.0772263295540645
situation,2.0158847806737565
order,2.0076731028254255
society,1.9696023940923983
elected,1.9194099229061838
year,1.880868598802599
history,1.837740258473012
organisation,1.8365430981495336
black,1.8095916496597926
organisations,1.768687244103365
set,1.6311578415078851
majority,1.6082701888084727
whole,1.5862280308182972
democratic,1.5711790489265507
rights,1.5542171366413378
issues,1.5162025214594996
making,1.4602845722091788
call,1.4398986021143765
therefore,1.4317249417939526
campaign,1.4292786437431233
every,1.3124623621138964
take,1.3024412902865026
become,1.1853774440753893
matter,1.1688328628231681
working,1.1365484743170047
continue,1.078051445909971
past,1.0644537036073514
efforts,1.0631347549898293
co,1.0346433925450496
taken,1.0264270613067308
non,1.0247074507664315
power,1.009796007398001
anc,1.007509586485795
even,1.0
education,1.0
days,1.0
indeed,1.0
look,1.0
south africans,0.9781397016875348
constitution,0.9740433319271398
work,0.8607418364879793
others,0.7654201486294454
policies,0.7508895854250119
cape,0.7434197420417825
example,0.7429651185193331
things,0.7425131284072813
role,0.728607709984887
far,0.6779243961161436
state,0.6711720725761725
trade,0.6540746723326968
back,0.6358024975982705
always,0.6300206529059948
different,0.6101662565152236
among,0.5977970510468005
youth,0.5890806922169379
unity,0.585717890552489
challenge,0.5846699118944395
meeting,0.5822292221292992
social,0.5561470855886329
place,0.5456990683348792
land,0.5443335780301498
international,0.5216549593340812
southern,0.5083231569954019
remain,0.5023270131041153
women,0.47008095306713843
task,0.4611875285803611
first,0.4598403412399623
public,0.4562835153488701
still,0.45437808294733395
life,0.44438411382950926
countries,0.42806844450603937
development,0.3939016300727094
struggle,0.35307521485741944
ago,0.3515309812737573
various,0.3436628413192982
yet,0.34105081555169375
racial,0.33833896867094004
continent,0.3378556777518477
democracy,0.3326926388077383
high,0.3178678510841103
community,0.31589376089460214
level,0.31363797824054107
peoples,0.30889296944816635
towards,0.29845788552353836
president,0.2979249887761527
leaders,0.2956125015975909
address,0.29315915601120934
new,0.26327718049890286
