year,term,score
1996,south africa,0.62272978893778
1996,africa,0.5809460912238174
1996,south,0.5241271306288925
1996,pleasure,1.0
1996,honoured,0.8362202496874053
1996,country,0.5483937399467044
1996,thank,0.4712102181291162
1996,nation,0.4610415513797357
1996,today,0.4517388704087182
1996,south africa,0.374329299792634
1996,africa,0.349212688084217
1996,south,0.31505822476438283
1996,year,0.5428944039045436
1996,south african,0.509871756350112
1996,african,0.4380184686158401
1996,world,0.3943877298524586
1996,south,0.3128811243569047
1996,south african,0.6876835132431245
1996,african,0.590772239512474
1996,south,0.42199472346820827
1996,society,0.5239308720095973
1996,committed,0.3188813673551879
1996,vision,0.3122272089269246
1996,building,0.30700603806182847
1996,others,0.300114048174994
1996,lives,0.2840037369906741
1996,united,0.2607143373184802
1996,support,0.2484489008524557
1996,new,0.24816165341654406
1996,peace,0.20163742035827428
1996,people,0.17147983974275238
1996,support,0.5726616392622264
1996,vision,0.35983364118914957
1996,communities,0.3503594622316856
1996,need,0.33630739024427225
1996,make,0.30777178614664086
1996,society,0.30190827067019615
1996,new,0.2859997745209142
1996,people,0.1976260023501284
1996,others,0.7601764789732931
1996,vision,0.39542930723345016
1996,respect,0.3673444772188334
1996,build,0.36169796633857665
1996,pride,0.5689567360186584
1996,proud,0.5364495785655968
1996,nation,0.44521249322812395
1996,today,0.43622920359529593
1996,year,0.5453931126888599
1996,south africans,0.4893240302184182
1996,africans,0.47863431179203153
1996,freedom,0.3677223636010493
1996,south,0.3143211812229446
1996,pride,0.5681748505242225
1996,fact,0.5639409858580459
1996,together,0.482503632158258
1996,freedom,0.35544078079944846
1996,conflict,0.34936594803858073
1996,among,0.3430400599071974
1996,business,0.33727246572984687
1996,others,0.32928723898203466
1996,past,0.3263475248388299
1996,place,0.3263475248388299
1996,make,0.29301264574436336
1996,united,0.286057599838095
1996,today,0.270272313515195
1996,peace,0.22123799211998477
1996,people,0.18814888311075592
1996,party,0.3836499704160989
1996,year,0.3766394241880049
1996,friends,0.3595007424934848
1996,struggle,0.3441766793476457
1996,anc,0.34150586770307817
1996,community,0.33260659564196626
1996,south africa,0.25790085153301984
1996,freedom,0.2539429561274332
1996,africa,0.24059631365470432
1996,south,0.21706498661533521
1996,justice,0.6236909521606567
1996,social,0.35473713419257596
1996,past,0.3503600504012119
1996,anc,0.3183813137609359
1996,today,0.2901588465608887
1996,democracy,0.282859794994807
1996,freedom,0.23674759246738158
1996,people,0.20199280568213707
1996,privilege,1.0
1996,hand,0.5910160084689363
1996,appreciation,0.573989850658332
1996,privilege,0.5667766130272773
1996,forces,0.5077232440969373
1996,crime,0.48201667275965343
1996,security,0.4474511719547392
1996,society,0.4183233974157827
1996,government,0.36697413870222845
1996,new,0.7616431342435803
1996,social,0.30809129192829726
1996,build,0.29217534304766046
1996,south african,0.2864135354826935
1996,nation,0.2571942131257049
1996,african,0.2460509268076277
1996,south,0.17575672293431926
1996,anc,0.5644074609116607
1996,ensure,0.5278449727727466
1996,national,0.5240248263411859
1996,people,0.35808083467826174
1996,elections,0.3888703086645235
1996,forces,0.38773457127241995
1996,year,0.3635197292294622
1996,progress,0.3551382779905196
1996,friends,0.34697804896756806
1996,ensure,0.308257763152261
1996,democracy,0.2928357066253922
1996,government,0.2802482690956092
1996,peace,0.24589334442266753
1996,year,0.42970470180004744
1996,growth,0.4067961298604867
1996,economic,0.3835537090624873
1996,take,0.37506093530716716
1996,ensure,0.36438135138816696
1996,life,0.3457911966514893
1996,government,0.33127225077154954
1996,force,0.43321729726228725
1996,leadership,0.42950243166605995
1996,economy,0.4271171503541166
1996,process,0.38326114412524803
1996,united,0.3547143073300071
1996,ensure,0.34391583508568
1996,people,0.23330651164422742
1996,women,1.0
1996,africa,0.6133637968095517
1996,continent,0.49321603156658245
1996,nations,0.4426029208122741
1996,south africa,0.3287395452860808
1996,south,0.2766871244250946
1996,millions,0.5346137901316644
1996,continent,0.5312672095756641
1996,join,0.5077996892021468
1996,african,0.4172322172087711
1996,south africa,0.62272978893778
1996,africa,0.5809460912238174
1996,south,0.5241271306288925
1996,interest,0.45574286807190445
1996,whole,0.44790948172077477
1996,order,0.4461983492806965
1996,process,0.40838369138198116
1996,south africa,0.2959148321138824
1996,africa,0.2760596459420196
1996,south,0.2490598564923898
1996,interest,0.6475628417335686
1996,south africa,0.4204639568041344
1996,africa,0.39225181859778957
1996,south,0.35388794807540597
1996,people,0.3532339989982022
1996,amongst,0.33351414541235663
1996,strength,0.3316619438887588
1996,co operation,0.32516440035699595
1996,peaceful,0.3247541688616127
1996,operation,0.32195502751109534
1996,communities,0.3211776063795524
1996,co,0.3098902184261115
1996,hope,0.27581503229850257
1996,new,0.2621785135204253
1996,south africa,0.21564617864715716
1996,africa,0.20117682949793206
1996,south,0.1815008930891421
1996,leaders,0.4543346964726781
1996,south africans,0.43326825706719807
1996,make,0.4326287936657016
1996,africans,0.4238031268362705
1996,new,0.40202430180098636
1996,south,0.2783133096630865
1996,leadership,0.49797539223679554
1996,community,0.4152536624625647
1996,ensure,0.39874424507657563
1996,new,0.39146300060218264
1996,south africa,0.3219848149571335
1996,africa,0.300380394523668
1996,south,0.2710019340128581
1996,future,0.8033774395604864
1996,country,0.5954701416571926
1996,south africa,0.5517812430956354
1996,africa,0.5147580252003274
1996,south,0.46441253464342386
1996,people,0.4635543473270047
1996,special,1.0
1996,create,0.5450451653762688
1996,leaders,0.5052160604079675
1996,help,0.49227403896008526
1996,opportunity,0.45315424589397074
1996,war,1.0
1996,spirit,0.5366164232845013
1996,men,0.5312349656064432
1996,women,0.4988860641856946
1996,ensure,0.42537621059454805
1996,people south,0.3935275126427913
1996,within,0.38738001307750336
1996,history,0.3817075490004415
1996,able,0.3732775526213619
1996,nations,0.33864634112992187
1996,democracy,0.2959055480394313
1996,south africa,0.2515266821817102
1996,africa,0.23464983600866385
1996,south,0.2117000993856055
1996,people,0.21130889904835168
1996,southern,0.5464382827878363
1996,past,0.516294557176013
1996,leaders,0.48681513394680487
1996,africa,0.3305379550359104
1996,people,0.29765889702029424
1996,relations,0.455311776605085
1996,continent,0.45130546819402734
1996,good,0.4076754246280678
1996,african,0.3544340357151642
1996,south africa,0.3008052149643031
1996,africa,0.28062189565611473
1996,south,0.2531758990787576
1996,people,0.25270805566540266
1996,people,0.722926569876905
1996,south africa,0.43025949782771483
1996,africa,0.40139010195946795
1996,south,0.36213246905521057
1996,peaceful,0.45422023255060084
1996,two,0.4465567949408907
1996,commitment,0.3975692914844652
1996,international,0.3946135116670853
1996,economic,0.393172006946715
1996,democracy,0.35483181518234985
1996,together,0.5965521835248304
1996,work,0.5847787842781293
1996,nation,0.5496901543505669
1996,humanity,0.5116308459315593
1996,resources,0.49102527909692806
1996,children,0.4381513967930638
1996,ensure,0.4006971024036712
1996,life,0.3802541760358853
1996,therefore,0.6081469030125831
1996,welcome,0.6006381901044752
1996,today,0.5190290058794634
1996,resources,0.5332892913874401
1996,past,0.5120691117878398
1996,progress,0.5013703828962885
1996,hope,0.44946133938162486
1996,children,0.6943983109201695
1996,conflict,0.3999671075443337
1996,past,0.37361476210504935
1996,lives,0.3567437183458747
1996,democracy,0.3016342613692646
1996,conflict,0.4791858236585111
1996,war,0.46436317785961695
1996,women,0.44614755774303233
1996,even,0.42740147698675346
1996,children,0.41596648860491314
1996,land,1.0
1996,human,0.8896116235980083
1996,take,0.4567178113007152
1996,land,0.7157659701927064
1996,need,0.6983402293396063
1996,among,0.500635817463071
1996,relations,0.4947303113907291
1996,international,0.4276253492636729
1996,ensure,0.40476600941136165
1996,new,0.39737480488405214
1996,resources,0.7747692948680921
1996,ensure,0.6322440507664735
1996,hands,0.48676089564634323
1996,join,0.4448302357987651
1996,children,0.4200458341322239
1996,ensure,0.384139249230803
1996,life,0.3645410780938162
1996,world,0.32908696206252575
