term,score
people,16.683244778459773
mandela,15.171969925024761
world,12.449413981766256
children,11.198322987385874
today,10.470142310119602
future,8.541729653753736
education,8.51099400407855
together,8.266008348873847
south,7.757054129958028
africa,7.087242600314805
national,7.051924422160606
work,6.910718767293538
african,6.88823542109322
million,6.753616919024804
anc,6.580924026334589
make,6.556937049168693
always,6.420227744369791
need,6.1274417391956275
human,5.925332705973572
life,5.915344599605728
going,5.823256773701457
struggle,5.58456572015303
society,5.575780104290421
south africa,5.3762004475656795
want,5.321032534085911
country,5.269678734497257
look,5.135541924333395
first,5.0032306319485365
public,4.943916955269505
new,4.549121768827954
others,4.548985617206427
building,4.435794233836285
lives,3.9820829105089803
example,3.9691317272194357
international,3.9482631416888445
set,3.730117138289335
apartheid,3.699700919497614
continue,3.6671945682195615
take,3.6561464386118683
able,3.6367475808494993
campaign,3.5736292718665656
go,3.5020599617851182
south african,3.4674352556037618
cape,3.4343580220129635
cannot,3.371653573389064
leaders,3.3587186648872307
challenge,3.3125767320887185
business,3.310686095983588
right,3.2986058641090903
build,3.2667501480996095
question,3.246598733060342
youth,3.214434267202002
women,3.148429537772971
history,3.045892545800812
end,3.0022929047865152
democratic,2.9987525246554334
efforts,2.9825698335094977
years,2.9758212820796226
nation,2.9620200827192926
time,2.915703205289892
social,2.8962972168296024
co,2.8779377781703555
back,2.8687276471056866
development,2.8672579566747056
government,2.825576320176349
high,2.766993732702326
year,2.7002267716452923
potential,2.6135503686069685
live,2.6077011147833296
forward,2.5921176456710304
young,2.558743580341529
organisation,2.522853340304211
point,2.5109190423089047
minister,2.451626257592682
meet,2.449822237645614
another,2.399271328733444
past,2.3923962910503644
fact,2.3596057922745444
already,2.2992392690132526
towards,2.283286930416712
various,2.257264806741818
still,2.237254850092166
private,2.218442425589588
needs,2.1832093446251015
every,2.1552384474166373
power,2.133191495533212
different,2.1282133995611034
political,2.0998156519130724
role,2.084528345638862
areas,2.060787708521791
action,2.050686474891008
system,2.050205851156901
president,2.0501741217979994
within,2.0179974028637053
use,2.015214909330708
challenges,1.9742354012776329
communities,1.9648033830763134
partnership,1.9313184486106258
issues,1.922077942890791
responsibility,1.9174161788204647
projects,1.9020805281649764
policy,1.8636272005254744
even,1.832498839788747
two,1.7878559062688613
continent,1.7769002384611945
long,1.7570899383052314
address,1.6780372423331538
achieve,1.6757149949779437
liberation,1.6366000549966535
far,1.634319039546083
common,1.5825218551200135
amongst,1.5688768979409713
general,1.5565077741625446
sector,1.5508538555862963
therefore,1.5426701166904953
economic,1.507561755451292
resources,1.4696877737327299
call,1.4545852705029731
task,1.4382521274489064
across,1.4207565841413423
operation,1.4092902289105482
elected,1.4026641371948942
matter,1.3857799960338775
force,1.379621732165558
approach,1.3762360370188698
order,1.3649080324947453
place,1.3540488865811011
programme,1.3507154529204168
things,1.345732206831119
economy,1.2948112233934381
remain,1.2563229776917315
local,1.2478490696260423
unity,1.2392529063187845
black,1.2156552451404035
nations,1.2031805966572313
countries,1.1951958402042313
indeed,1.1649479346937395
south africans,1.1628018081301772
democracy,1.135235008686001
africans,1.1110415124837694
possible,1.1079069537804465
white,1.102936419459259
province,1.0941420679481815
issue,1.0743131085521105
non,1.0731647135825269
contribution,1.0671581129506267
making,1.049654468773291
transformation,1.0418667620125364
taken,1.0
days,1.0
meeting,1.0
situation,1.0
working,0.972069619947745
reconstruction,0.9199139064600159
ago,0.9054250964020274
including,0.8982509317500329
leadership,0.80392201779831
become,0.7880095526052432
change,0.5934081494161658
racial,0.5535631921114151
conference,0.5510723943199587
relations,0.5222559956061901
bring,0.5150661015059804
state,0.5118459178509706
constitution,0.5041757024397805
major,0.4923245480998563
among,0.43035245559219876
trade,0.4125650360924545
negotiations,0.4113955177416336
organisations,0.4052022969800964
experience,0.40152370220347666
process,0.3669020709645393
reconstruction development,0.36655381840495815
problems,0.36364356097675954
yet,0.3485994059241521
community,0.33359199276778967
peoples,0.30554160073063535
movement,0.2846719409193969
