term,score,date
people,7.690624061163594,1953
war,4.16667386854967,1953
country,3.620573486704474,1953
year,2.8349634618159802,1953
africa,2.8000137194976134,1953
organisation,2.425222498525267,1953
world,2.289134517547163,1953
freedom,2.0,1953
trade,1.637557975234592,1953
national,1.4319787200121201,1953
political,1.319777678958987,1953
peace,1.2261179755068965,1953
years,1.173630966333655,1953
right,1.1242206337221534,1953
justice,1.0,1953
land,0.9738941168056742,1953
government,0.9712891137306434,1953
conflict,0.9681955684227559,1953
every,0.9404846933073181,1953
african,0.9276363162345093,1953
public,0.8280412768058094,1953
whose,0.8237811877149739,1953
efforts,0.7888704936881966,1953
anc,0.7618483266436816,1953
south africa,0.7502289748641163,1953
nations,0.7046491019458723,1953
united,0.6639978281997556,1953
security,0.6595338867516,1953
respect,0.6514388825453432,1953
forces,0.645505308928795,1953
indeed,0.6321542516418962,1953
south,0.6314381725353321,1953
minister,0.6266769962830065,1953
movement,0.6018974938233073,1953
future,0.5970764421873426,1953
struggle,0.5517776263605734,1953
investment,0.5166214642213017,1953
general,0.49798090820974866,1953
fact,0.4743770909005921,1953
countries,0.4592066656073527,1953
still,0.45170645907798274,1953
human,0.44341167818708865,1953
force,0.4427102459303175,1953
place,0.44247252776848867,1953
business,0.432757382915608,1953
millions,0.4284688951772233,1953
two,0.4194240259900123,1953
racial,0.4052909099934336,1953
even,0.4021842822907682,1953
among,0.4008274922867666,1953
