term,score,date
people,4.837117159985432,1961
government,3.6772645131351704,1961
political,3.6670844709479664,1961
freedom,3.3155210301583304,1961
violence,2.18369486537172,1961
country,2.1431457941202536,1961
non,1.9084174598811197,1961
africans,1.7531382780477596,1961
african,1.5683471868418666,1961
support,1.4735570910172324,1961
even,1.3276772526616156,1961
public,1.306447335426486,1961
live,1.19381203086231,1961
work,1.1451986975134723,1961
poverty,1.0843580522825471,1961
whose,1.083497223006046,1961
time,0.9160046014744603,1961
millions,0.873827549903567,1961
crime,0.8694898563722726,1961
unity,0.8643426166969392,1961
every,0.7250509733760949,1961
leadership,0.5494057480467032,1961
business,0.549063985626419,1961
south,0.5423854387614477,1961
year,0.5353601281979927,1961
justice,0.5181284244546288,1961
africa,0.5173655771743643,1961
people south,0.5089235765466202,1961
national,0.5075730011445732,1961
success,0.5041200552708748,1961
organisation,0.4907694997571872,1961
south african,0.43772327763128854,1961
nation,0.4375291099599362,1961
community,0.39964999549389274,1961
life,0.38916947685317754,1961
history,0.3887266377656791,1961
still,0.38104828217258735,1961
continue,0.3775453945525611,1961
place,0.3732587684464289,1961
peaceful,0.36962590330613243,1961
movement,0.3516875646108965,1961
south africa,0.3252831240010784,1961
confidence,0.32518023249420996,1961
today,0.30912295393590067,1961
struggle,0.3059989023471659,1961
years,0.3022390178066585,1961
society,0.29427668459225653,1961
world,0.27175568994819405,1961
peace,0.25337113408399703,1961
